sheet,sub_table,column_position,column_label,cdid,sign_prefix,unit,table_code,classification,notes,item_code1,item_code2,item_code3,ko_name,ko_definition,source
Table_K,3,7,"Portfolio investment, Net total",CGNH,false,GBP billion,K,IIP,,CGNH,IIP,IIP.PIF,증권투자,IIP 증권투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,3,8,Financial derivatives and employee stock options,JX98,false,GBP billion,K,IIP,,JX98,IIP,IIP.FD,국제투자대조표(stock),IIP 파생금융상품 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,3,9,Other investment,CGNG,false,GBP billion,K,IIP,,CGNG,IIP,IIP.OI,기타투자,IIP 기타투자 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,3,10,Reserve assets,LTEB,false,GBP billion,K,IIP,,LTEB,IIP,IIP.IR,준비자산,IIP 준비자산 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_K,3,11,Total net investment,HBQC,false,GBP billion,K,IIP,,HBQC,IIP,IIP.NIIP,국제투자대조표(stock),순 국제투자대조표 NIIP = IIPA − IIPL — 강의 슬라이드 11·24·25(NFA 정의).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,1,2,Trade in goods,BOKI,false,GBP million,R1,revision,,BOKI,CA,CA.G.G_TOT,상품무역,상품수지 합계 — 재화의 수출입 차액(강의 슬라이드 5·21).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,1,3,Trade in services,IKBD,false,GBP million,R1,revision,,IKBD,CA,CA.S.S_TOT,서비스무역,서비스수지 합계 — EBOPS 12분류 서비스 거래의 합산(강의 슬라이드 5).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,1,4,Total trade,IKBJ,false,GBP million,R1,revision,,IKBJ,CA,,상품·서비스 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,1,5,"Primary income, Compensation of employees",IJAJ,false,GBP million,R1,revision,,IJAJ,CA,,1차소득 - 노동소득(보수),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,1,6,"Primary income, Investment income",HBOM,false,GBP million,R1,revision,,HBOM,CA,CA.PI.PI_INV_TOT,1차소득 - 투자소득,투자소득 합계 — 직접·증권·기타·준비자산 투자에서 발생한 소득 합산(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,1,7,"Primary income, Other primary income",MT5X,false,GBP million,R1,revision,,MT5X,CA,,1차소득 - 기타,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,1,8,"Primary income, Total",HBOJ,false,GBP million,R1,revision,,HBOJ,CA,CA.PI.PI_TOT,1차소득 합계,1차소득 합계 — 노동소득·투자소득·기타 1차소득 합산(강의 슬라이드 5·9).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,1,9,"Secondary income, General government",FNSV,false,GBP million,R1,revision,,FNSV,CA,,2차소득 - 일반정부,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,1,10,"Secondary income, Other sectors",FNTC,false,GBP million,R1,revision,,FNTC,CA,,2차소득 - 기타부문,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,1,11,"Secondary income, Total",IKBP,false,GBP million,R1,revision,,IKBP,CA,CA.SI.SI_TOT,2차소득 합계,2차소득 합계 — 정부·기타부문의 이전소득 합산(강의 슬라이드 5·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,1,12,Current balance,HBOP,false,GBP million,R1,revision,,HBOP,CA,CA.TOT,경상수지 합계,경상수지 합계 — 강의 슬라이드 14 항등식 CA = 상품수지 + 서비스수지 + 1차소득 + 2차소득의 좌변.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,1,13,Capital balance,FNVQ,false,GBP million,R1,revision,,FNVQ,CA,KA.KA_TOT,자본수지 합계,자본수지 합계 — 자본이전 + 비생산비금융자산 취득·처분(강의 슬라이드 5·7·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,2,2,Trade in goods,LQCT,false,GBP million,R1,revision,,LQCT,CA,,상품무역,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,3,Trade in services,KTMS,false,GBP million,R1,revision,,KTMS,CA,,서비스무역,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,4,Total trade,KTMY,false,GBP million,R1,revision,,KTMY,CA,,상품·서비스 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,5,"Primary income, Compensation of employees",KTMP,false,GBP million,R1,revision,,KTMP,CA,,1차소득 - 노동소득(보수),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,6,"Primary income, Investment income",HMBM,false,GBP million,R1,revision,,HMBM,CA,,1차소득 - 투자소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,7,"Primary income, Other primary income",MT5W,false,GBP million,R1,revision,,MT5W,CA,,1차소득 - 기타,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,8,"Primary income, Total",HMBP,false,GBP million,R1,revision,,HMBP,CA,,1차소득 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,9,"Secondary income, General government",FJUQ,false,GBP million,R1,revision,,FJUQ,CA,,2차소득 - 일반정부,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,10,"Secondary income, Other sectors",FJUR,false,GBP million,R1,revision,,FJUR,CA,,2차소득 - 기타부문,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,11,"Secondary income, Total",KTNF,false,GBP million,R1,revision,,KTNF,CA,,2차소득 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS National Accounts Revisions Policy — Summary balances)
Table_R1,2,12,Current balance,HBOG,false,GBP million,R1,revision,,HBOG,CA,CA.TOT,경상수지 합계,경상수지 합계 — 강의 슬라이드 14 항등식 CA = 상품수지 + 서비스수지 + 1차소득 + 2차소득의 좌변.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,2,13,Capital balance,FKMJ,false,GBP million,R1,revision,,FKMJ,CA,CA.TOT,자본수지 합계,경상수지 합계 — 강의 슬라이드 14 항등식 CA = 상품수지 + 서비스수지 + 1차소득 + 2차소득의 좌변.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,3,2,Direct investment,MU7M,true,GBP million,R1,revision,,-MU7M,FA,FA.DI.DI_TOT,직접투자,"직접투자 합계 — 외국기업 경영참가 목적 투자(강의 슬라이드 6, OECD BD4 기준).",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,3,3,Portfolio investment,HHZD,true,GBP million,R1,revision,,-HHZD,FA,FA.PIF.PIF_TOT,증권투자,증권투자 합계 — 주식·채권 등 증권 거래(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,3,4,Financial derivatives (net),ZPNN,true,GBP million,R1,revision,,-ZPNN,FA,FA.FD.FD_NET,파생금융상품(순),파생금융상품(순) — 강의 슬라이드 6·14의 net financial derivatives 항.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,3,5,Other investment,HHYR,true,GBP million,R1,revision,,-HHYR,FA,FA.OI.OI_TOT,기타투자,기타투자 합계 — 대출·차입·무역신용·예금 등(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,3,6,Reserve assets,LTCV,true,GBP million,R1,revision,,-LTCV,FA,FA.IR.IR_TOT,준비자산,준비자산 합계 — 통화당국 보유 외환·금·SDR(강의 슬라이드 6·12).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,3,7,Net financial transactions,HBNT,true,GBP million,R1,revision,,-HBNT,FA,FA.FA_TOT,국제수지 개정 요약,금융계정 합계(broad) — 강의 슬라이드 14 식 FA = NAFA - NIL + Net derivatives.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R1,3,8,Net errors and omissions [note 2],HHDH,false,GBP million,R1,revision,,HHDH,FA,NEO.NEO,국제수지 개정 요약,오차 및 누락(NEO) — 통계 불일치 보정(강의 슬라이드 6·13·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,1,2,Exports of goods,BOKG,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,BOKG,CA,CA.G.G_TOT,경상수지 개정,상품수지 합계 — 재화의 수출입 차액(강의 슬라이드 5·21).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,1,3,Exports of services,IKBB,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBB,CA,CA.S.S_TOT,경상수지 개정,서비스수지 합계 — EBOPS 12분류 서비스 거래의 합산(강의 슬라이드 5).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,1,4,Total exports,IKBH,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBH,CA,,경상수지 개정,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,1,5,"Primary income, Compensation of employees",IJAH,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IJAH,CA,,1차소득 - 노동소득(보수),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,1,6,"Primary income, Investment income",HBOK,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBOK,CA,CA.PI.PI_INV_TOT,1차소득 - 투자소득,투자소득 합계 — 직접·증권·기타·준비자산 투자에서 발생한 소득 합산(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,1,7,"Primary income, Other primary income",MT5T,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,MT5T,CA,,1차소득 - 기타,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,1,8,"Primary income, Total",HBOH,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBOH,CA,CA.PI.PI_TOT,1차소득 합계,1차소득 합계 — 노동소득·투자소득·기타 1차소득 합산(강의 슬라이드 5·9).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,1,9,"Secondary income, Central government",FHDM,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,FHDM,CA,,2차소득 - 중앙정부,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,1,10,"Secondary income, Other sectors",FHIB,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,FHIB,CA,,2차소득 - 기타부문,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,1,11,"Secondary income, Total",IKBN,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBN,CA,CA.SI.SI_TOT,2차소득 합계,2차소득 합계 — 정부·기타부문의 이전소득 합산(강의 슬라이드 5·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,1,12,Total credits,HBON,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBON,CA,,경상수지 개정,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,2,2,Imports of goods,BOKH,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,BOKH,CA,CA.G.G_TOT,경상수지 개정,상품수지 합계 — 재화의 수출입 차액(강의 슬라이드 5·21).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,2,3,Imports of services,IKBC,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBC,CA,CA.S.S_TOT,경상수지 개정,서비스수지 합계 — EBOPS 12분류 서비스 거래의 합산(강의 슬라이드 5).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,2,4,Total imports,IKBI,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBI,CA,,경상수지 개정,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,2,5,"Primary income, Compensation of employees",IJAI,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IJAI,CA,,1차소득 - 노동소득(보수),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,2,6,"Primary income, Investment income",HBOL,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBOL,CA,CA.PI.PI_INV_TOT,1차소득 - 투자소득,투자소득 합계 — 직접·증권·기타·준비자산 투자에서 발생한 소득 합산(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,2,7,"Primary income, Other primary income",MT5V,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,MT5V,CA,,1차소득 - 기타,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,2,8,"Primary income, Total",HBOI,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBOI,CA,CA.PI.PI_TOT,1차소득 합계,1차소득 합계 — 노동소득·투자소득·기타 1차소득 합산(강의 슬라이드 5·9).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,2,9,"Secondary income, Central government",FLUD,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,FLUD,CA,,2차소득 - 중앙정부,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,2,10,"Secondary income, Other sectors",FLUZ,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,FLUZ,CA,,2차소득 - 기타부문,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,2,11,"Secondary income, Total",IKBO,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBO,CA,CA.SI.SI_TOT,2차소득 합계,2차소득 합계 — 정부·기타부문의 이전소득 합산(강의 슬라이드 5·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,2,12,Total debits,HBOO,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBOO,CA,,경상수지 개정,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,3,2,Trade in goods,BOKI,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,BOKI,CA,CA.G.G_TOT,상품무역,상품수지 합계 — 재화의 수출입 차액(강의 슬라이드 5·21).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,3,3,Trade in services,IKBD,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBD,CA,CA.S.S_TOT,서비스무역,서비스수지 합계 — EBOPS 12분류 서비스 거래의 합산(강의 슬라이드 5).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,3,4,Total trade,IKBJ,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBJ,CA,,상품·서비스 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,3,5,"Primary income, Compensation of employees",IJAJ,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IJAJ,CA,,1차소득 - 노동소득(보수),,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,3,6,"Primary income, Investment income",HBOM,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBOM,CA,CA.PI.PI_INV_TOT,1차소득 - 투자소득,투자소득 합계 — 직접·증권·기타·준비자산 투자에서 발생한 소득 합산(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,3,7,"Primary income, Other primary income",MT5X,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,MT5X,CA,,1차소득 - 기타,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,3,8,"Primary income, Total",HBOJ,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBOJ,CA,CA.PI.PI_TOT,1차소득 합계,1차소득 합계 — 노동소득·투자소득·기타 1차소득 합산(강의 슬라이드 5·9).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,3,9,"Secondary income, Central government",FNSV,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,FNSV,CA,,2차소득 - 중앙정부,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,3,10,"Secondary income, Other sectors",FNTC,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,FNTC,CA,,2차소득 - 기타부문,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,3,11,"Secondary income, Total",IKBP,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,IKBP,CA,CA.SI.SI_TOT,2차소득 합계,2차소득 합계 — 정부·기타부문의 이전소득 합산(강의 슬라이드 5·14).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,3,12,Total balance,HBOP,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,HBOP,CA,CA.TOT,경상수지 개정,경상수지 합계 — 강의 슬라이드 14 항등식 CA = 상품수지 + 서비스수지 + 1차소득 + 2차소득의 좌변.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R2,4,2,Trade in goods,D28J,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,D28J,CA,,상품무역,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,4,3,Trade in services,D28K,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,D28K,CA,,서비스무역,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,4,4,Total trade,D28L,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,D28L,CA,,상품·서비스 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,4,5,"Primary income,  Total",D28M,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,D28M,CA,,1차소득,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,4,6,"Secondary income, Total",D28N,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,D28N,CA,,2차소득 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R2,4,7,Current balance,AA6H,false,GBP million / % of GDP,R2,revision,4번째 부표는 % of GDP,AA6H,CA,,경상수지 합계,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — Current account 4 sub-tables)
Table_R3,1,2,Direct investment,N2V3,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,N2V3,IIP,IIP.DI,직접투자,IIP 직접투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,1,3,Portfolio investment,HHZZ,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HHZZ,IIP,IIP.PIF,증권투자,IIP 증권투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,1,4,Financial derivatives,JX96,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,JX96,IIP,IIP.FD,파생금융상품,IIP 파생금융상품 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,1,5,Other investment,HLXV,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HLXV,IIP,IIP.OI,기타투자,IIP 기타투자 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,1,6,Reserve assets,LTEB,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,LTEB,IIP,IIP.IR,준비자산,IIP 준비자산 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,1,7,Total international investment position,HBQA,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HBQA,IIP,IIP.IIPA.IIPA_TOT,국제투자 개정,IIP 자산 합계(UK External Assets) — 강의 슬라이드 25.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,2,2,Direct investment,N2SV,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-N2SV,FA,FA.DI.DI_TOT,직접투자,"직접투자 합계 — 외국기업 경영참가 목적 투자(강의 슬라이드 6, OECD BD4 기준).",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,2,3,Portfolio investment,HHZC,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-HHZC,FA,FA.PIF.PIF_TOT,증권투자,증권투자 합계 — 주식·채권 등 증권 거래(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,2,4,Financial derivatives (net),ZPNN,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-ZPNN,FA,FA.FD.FD_NET,파생금융상품(순),파생금융상품(순) — 강의 슬라이드 6·14의 net financial derivatives 항.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,2,5,Other investment,XBMM,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-XBMM,FA,FA.OI.OI_TOT,기타투자,기타투자 합계 — 대출·차입·무역신용·예금 등(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,2,6,Reserve assets,LTCV,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-LTCV,FA,FA.IR.IR_TOT,준비자산,준비자산 합계 — 통화당국 보유 외환·금·SDR(강의 슬라이드 6·12).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,2,7,Total financial account transactions,HBNR,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-HBNR,FA,FA.FA_TOT,금융계정 거래 합계,금융계정 합계(broad) — 강의 슬라이드 14 식 FA = NAFA - NIL + Net derivatives.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,3,2,Direct investment,N2QP,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,N2QP,CA,,직접투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,3,3,Portfolio investment,HLYX,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HLYX,CA,,증권투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,3,4,Other investment,AIOP,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,AIOP,CA,,기타투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,3,5,Reserve assets,HHCB,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HHCB,CA,,준비자산,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,3,6,Total investment income earnings,HMBN,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HMBN,CA,,국제투자 개정,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,4,2,Direct investment,N2UG,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,N2UG,IIP,IIP.DI,직접투자,IIP 직접투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,4,3,Portfolio investment,HLXW,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HLXW,IIP,IIP.PIF,증권투자,IIP 증권투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,4,4,Financial derivatives,JX97,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,JX97,IIP,IIP.FD,파생금융상품,IIP 파생금융상품 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,4,5,Other investment,HLYD,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HLYD,IIP,IIP.OI,기타투자,IIP 기타투자 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,4,6,Total international investment position,HBQB,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HBQB,IIP,IIP.IIPL.IIPL_TOT,국제투자 개정,IIP 부채 합계(UK External Liabilities) — 강의 슬라이드 25.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,5,2,Direct investment,N2SA,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,N2SA,FA,FA.DI.DI_TOT,직접투자,"직접투자 합계 — 외국기업 경영참가 목적 투자(강의 슬라이드 6, OECD BD4 기준).",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,5,3,Portfolio investment,HHZF,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HHZF,FA,FA.PIF.PIF_TOT,증권투자,증권투자 합계 — 주식·채권 등 증권 거래(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
